total_ride_count,total_distance,total_duration,total_earnings,perday_ridecount_var,perday_ridecount_mean,accept_response_time_mean,accept_response_time_var,arrival_time_mean,arrival_time_var,wait_time_mean,wait_time_var,speed_mean,speed_var,long_ride,med_ride,short_ride,evening_ride,morning_ride,night_ride,cluster
36,236316,25649,522.7639730708333,1.86398046398046,0.3956043956043956,10.805555555555555,116.56111111111113,258.30555555555554,14100.21825396825,2.0277777777777777,14100.21825396825,28.170516751096926,14100.21825396825,3.0,5.0,28.0,6.0,7.0,23.0,0
46,287243,32458,576.9701087166667,3.1194139194139123,0.5054945054945055,11.434782608695652,267.7623188405797,291.4347826086956,48760.34009661834,-5.086956521739131,48760.34009661834,24.689489971958675,48760.34009661834,3.0,4.0,39.0,11.0,23.0,12.0,0
53,252771,42780,628.8165771208335,3.579242979242973,0.5824175824175825,8.39622641509434,53.97460087082727,168.64150943396226,7503.157474600874,1.9056603773584906,7503.157474600874,19.955695365536176,7503.157474600874,1.0,3.0,49.0,44.0,7.0,2.0,0
29,163361,21945,339.93327886666674,1.4417582417582417,0.31868131868131866,6.379310344827586,10.458128078817735,234.51724137931035,20262.187192118225,2.310344827586207,20262.187192118225,25.10670993924514,20262.187192118225,1.0,5.0,23.0,17.0,4.0,8.0,0
39,219078,33857,460.9544337333333,1.4920634920634916,0.42857142857142855,7.0,65.36842105263158,214.3846153846154,12373.506072874494,10.820512820512821,12373.506072874494,23.02349534913041,12373.506072874494,0.0,8.0,31.0,30.0,4.0,5.0,0
64,517834,57781,923.6877383125001,4.85543345543345,0.7032967032967034,12.265625,548.769593253968,271.21875,42846.20535714287,2.046875,42846.20535714287,28.930541669366143,42846.20535714287,7.0,17.0,40.0,29.0,35.0,0.0,0
58,704964,52448,933.2208107041665,4.1225885225885355,0.6373626373626373,6.896551724137931,90.23472474289171,322.36206896551727,44546.585904416206,-0.5689655172413793,44546.585904416206,38.75208189186939,44546.585904416206,10.0,11.0,37.0,24.0,30.0,4.0,0
39,218054,27795,416.40457243333344,6.692063492063455,0.42857142857142855,6.0,45.89473684210526,123.7948717948718,5581.74628879892,2.5641025641025643,5581.74628879892,25.063390686948107,5581.74628879892,2.0,5.0,32.0,20.0,2.0,17.0,0
41,218385,29728,453.30897692916665,2.6503052503052493,0.45054945054945056,10.975609756097562,154.02439024390245,308.6829268292683,40897.02195121952,1.975609756097561,40897.02195121952,23.366681960686435,40897.02195121952,1.0,7.0,33.0,11.0,18.0,12.0,0
33,140826,21082,380.8304095708333,0.7003663003663015,0.3626373626373626,9.575757575757576,62.18939393939392,143.45454545454547,6932.880681818182,4.515151515151516,6932.880681818182,23.79439795792242,6932.880681818182,0.0,2.0,31.0,19.0,1.0,13.0,0
67,868698,66050,1168.8843280375002,2.085225885225878,0.7362637362637363,11.805970149253731,185.70420624151967,411.7910447761194,40847.89507010402,4.014925373134329,40847.89507010402,40.790532018268344,40847.89507010402,12.0,19.0,36.0,26.0,41.0,0.0,0
25,122171,20414,290.4434505625,3.001465201465203,0.27472527472527475,5.88,5.859999999999999,202.68,13466.22666666667,2.28,13466.22666666667,17.919551786771855,13466.22666666667,1.0,1.0,23.0,4.0,8.0,13.0,0
29,141376,21960,376.50550503750003,1.0195360195360224,0.31868131868131866,8.862068965517242,78.76600985221675,174.6206896551724,5573.24384236453,2.4482758620689653,5573.24384236453,20.80585411943423,5573.24384236453,1.0,2.0,26.0,3.0,26.0,0.0,0
33,201126,26145,381.94856937916666,2.0559218559218575,0.3626373626373626,23.96969696969697,3887.4053030303025,356.6666666666667,99006.60416666663,3.393939393939394,99006.60416666663,27.479312649528726,99006.60416666663,1.0,6.0,26.0,23.0,10.0,0.0,0
44,322477,37453,565.9384722124998,2.5413919413919404,0.4835164835164835,19.045454545454547,6769.1606765327715,334.8863636363636,41246.24260042284,0.11363636363636363,41246.24260042284,28.960146381961945,41246.24260042284,5.0,6.0,33.0,12.0,31.0,1.0,0
39,228808,26983,423.78089825000006,1.5587301587301488,0.42857142857142855,13.846153846153847,393.5546558704453,335.46153846153845,71247.51821862347,1.7435897435897436,71247.51821862347,29.26629667469263,71247.51821862347,1.0,9.0,29.0,9.0,4.0,26.0,0
60,487078,43182,779.2650757166664,2.427106227106226,0.6593406593406593,17.566666666666666,1275.2327683615815,321.18333333333334,105683.10141242936,-28.55,105683.10141242936,22.75783312548634,105683.10141242936,7.0,11.0,42.0,29.0,25.0,6.0,0
35,330825,35548,558.7829962124999,1.3282051282051317,0.38461538461538464,17.97142857142857,899.6756302521004,279.57142857142856,32400.546218487394,3.5142857142857142,32400.546218487394,28.45310851039142,32400.546218487394,5.0,8.0,22.0,9.0,25.0,1.0,0
50,381343,41543,672.9143932666667,1.6947496947496998,0.5494505494505495,14.04,277.18204081632643,292.26,27981.339183673463,2.1,27981.339183673463,29.638569805329315,27981.339183673463,4.0,14.0,32.0,8.0,28.0,14.0,0
42,220895,34522,555.6417145041667,4.140170940170941,0.46153846153846156,11.0,228.390243902439,225.4047619047619,44591.90534262486,10.595238095238095,44591.90534262486,22.116229297910756,44591.90534262486,2.0,5.0,35.0,19.0,16.0,7.0,0
47,266192,43022,592.3098257541666,2.5191697191697244,0.5164835164835165,6.0638297872340425,29.843663274745612,216.9787234042553,10608.847363552266,3.0,10608.847363552266,20.81288940394895,10608.847363552266,3.0,5.0,39.0,37.0,10.0,0.0,0
59,377569,56674,802.0461628624997,4.4305250305250485,0.6483516483516484,12.271186440677965,766.4424313267097,183.57627118644066,10937.386323787257,1.694915254237288,10937.386323787257,20.85703241370525,10937.386323787257,3.0,7.0,49.0,32.0,27.0,0.0,0
42,272004,37652,541.9127594583333,3.5846153846153905,0.46153846153846156,10.261904761904763,440.39314750290356,199.9047619047619,23816.722415795586,2.4523809523809526,23816.722415795586,24.007734133203975,23816.722415795586,2.0,9.0,31.0,26.0,3.0,13.0,0
70,784417,63009,1292.0154767749996,5.579487179487193,0.7692307692307693,10.342857142857143,175.21407867494824,423.87142857142857,60553.15714285713,2.4,60553.15714285713,37.508003861418075,60553.15714285713,14.0,19.0,37.0,30.0,15.0,25.0,0
46,402761,37593,828.9945673291666,5.1860805860805765,0.5054945054945055,9.391304347826088,78.19903381642509,389.7173913043478,73717.18502415458,1.9782608695652173,73717.18502415458,33.204466770200035,73717.18502415458,4.0,9.0,33.0,14.0,0.0,32.0,0
45,418475,39657,790.5419500916665,4.497191697191708,0.4945054945054945,10.666666666666666,71.90909090909089,301.6666666666667,31546.81818181819,1.3111111111111111,31546.81818181819,30.361825851794826,31546.81818181819,9.0,5.0,31.0,3.0,21.0,21.0,0
39,176676,28027,440.0364822916667,3.092063492063499,0.42857142857142855,7.487179487179487,41.361673414304995,195.35897435897436,12352.815114709852,-23.666666666666668,12352.815114709852,20.520834299753716,12352.815114709852,1.0,4.0,34.0,17.0,15.0,7.0,0
26,214422,20272,419.6791456208333,1.8730158730158772,0.2857142857142857,10.346153846153847,44.55538461538461,350.7307692307692,34855.64461538461,1.8461538461538463,34855.64461538461,29.29945341579823,34855.64461538461,2.0,4.0,20.0,8.0,18.0,0.0,0
60,521174,49562,833.9287545166668,2.1382173382173355,0.6593406593406593,9.033333333333333,51.69378531073446,245.8,23204.8406779661,1.75,23204.8406779661,30.641940717458613,23204.8406779661,9.0,7.0,44.0,27.0,5.0,28.0,0
42,231453,36903,541.3045213416666,2.940170940170943,0.46153846153846156,21.357142857142858,5131.5034843205585,305.0952380952381,26085.649245063883,-4.428571428571429,26085.649245063883,22.152829672540843,26085.649245063883,3.0,2.0,37.0,21.0,20.0,1.0,0
40,214424,32480,455.68834219166666,2.6935286935286995,0.43956043956043955,6.4,6.861538461538459,195.15,13764.387179487176,0.05,13764.387179487176,22.182627868806666,13764.387179487176,1.0,5.0,34.0,36.0,0.0,4.0,0
50,271671,42928,638.7582097208334,2.6058608058608086,0.5494505494505495,9.38,38.526122448979585,312.94,32502.751428571424,3.56,32502.751428571424,20.73658168015855,32502.751428571424,3.0,4.0,43.0,28.0,10.0,12.0,0
46,534149,44518,814.2007953666669,1.8305250305250336,0.5054945054945055,15.434782608695652,527.2734299516908,553.2826086956521,84517.8072463768,-12.869565217391305,84517.8072463768,34.01875212248918,84517.8072463768,5.0,11.0,30.0,12.0,28.0,6.0,0
42,207081,28076,485.42676165,2.473504273504277,0.46153846153846156,6.714285714285714,38.45296167247386,178.4047619047619,8900.344367015101,2.142857142857143,8900.344367015101,23.487338848723326,8900.344367015101,1.0,4.0,37.0,32.0,0.0,10.0,0
44,413985,34610,622.9171765958334,2.008058608058609,0.4835164835164835,15.886363636363637,457.0798097251586,384.90909090909093,71864.73572938688,-10.0,71864.73572938688,34.196271999361585,71864.73572938688,6.0,8.0,30.0,17.0,2.0,25.0,0
44,286843,33907,519.5690874791667,1.7413919413919423,0.4835164835164835,8.5,35.04651162790697,304.20454545454544,26081.282769556023,6.068181818181818,26081.282769556023,27.11291474929428,26081.282769556023,2.0,10.0,32.0,9.0,35.0,0.0,0
209,1115822,169015,2661.2601691833333,21.52210012210014,2.2967032967032965,14.712918660287082,1421.3691111520077,220.58851674641147,21182.733713654776,1.9043062200956937,21182.733713654776,22.007964277909426,21182.733713654776,10.0,16.0,183.0,112.0,38.0,59.0,0
37,183148,27807,415.28173074999995,5.1772893772893545,0.4065934065934066,13.864864864864865,136.17567567567565,238.24324324324326,16058.466966966962,2.2972972972972974,16058.466966966962,21.178142142367275,16058.466966966962,0.0,5.0,32.0,21.0,13.0,3.0,0
28,192961,24213,339.0699911416667,1.0820512820512853,0.3076923076923077,14.785714285714286,481.5079365079365,223.0,22883.33333333333,-2.4285714285714284,22883.33333333333,25.658771949436527,22883.33333333333,2.0,7.0,19.0,10.0,6.0,12.0,0
37,415124,35523,622.0545014916665,2.1106227106227107,0.4065934065934066,15.486486486486486,330.3123123123124,294.6756756756757,36612.503003003,3.864864864864865,36612.503003003,35.89189795825125,36612.503003003,5.0,15.0,17.0,16.0,4.0,17.0,0
33,365851,33030,532.1429211458333,1.0336996336996316,0.3626373626373626,10.212121212121213,226.42234848484844,377.3939393939394,179036.62121212122,1.7272727272727273,179036.62121212122,35.41725655568616,179036.62121212122,6.0,8.0,19.0,1.0,4.0,28.0,0
51,415379,48500,756.3222042291665,4.3379731379731465,0.5604395604395604,9.03921568627451,85.55843137254902,167.35294117647058,17881.71294117647,-4.1568627450980395,17881.71294117647,25.680341379098515,17881.71294117647,3.0,14.0,34.0,8.0,19.0,24.0,0
34,239170,26488,433.7629388916665,1.8144078144078097,0.37362637362637363,9.588235294117647,138.97682709447417,217.38235294117646,12570.182709447414,1.7058823529411764,12570.182709447414,28.788869897117102,12570.182709447414,3.0,6.0,25.0,9.0,13.0,12.0,0
52,473120,39564,774.2486540333332,3.0476190476190514,0.5714285714285714,23.25,4520.191176470589,377.9807692307692,62420.92119155354,6.730769230769231,62420.92119155354,36.7147890998299,62420.92119155354,6.0,12.0,34.0,22.0,0.0,30.0,0
27,121496,18353,258.5933320125,3.966544566544548,0.2967032967032967,10.037037037037036,252.65242165242168,181.7037037037037,5840.524216524215,2.259259259259259,5840.524216524215,21.67811555741144,5840.524216524215,0.0,3.0,24.0,9.0,18.0,0.0,0
32,161287,21288,352.39358363333326,2.630525030525025,0.3516483516483517,28.28125,5199.11189516129,159.40625,15767.539314516127,2.5625,15767.539314516127,25.085060106346912,15767.539314516127,1.0,5.0,26.0,13.0,4.0,15.0,0
30,173165,28239,415.8111953999999,1.223443223443223,0.32967032967032966,16.133333333333333,2651.3609195402305,225.33333333333334,20404.57471264368,5.233333333333333,20404.57471264368,19.0237493132426,20404.57471264368,1.0,3.0,26.0,10.0,19.0,1.0,0
41,432048,38618,713.5230573708333,1.9836385836385833,0.45054945054945056,9.414634146341463,72.39878048780487,337.8780487804878,36568.65975609756,3.8780487804878048,36568.65975609756,32.31679043533247,36568.65975609756,4.0,8.0,29.0,15.0,12.0,14.0,0
36,229442,32265,452.3997344166667,1.7750915750915681,0.3956043956043956,10.25,85.67857142857144,220.19444444444446,13802.046825396827,1.5555555555555556,13802.046825396827,24.107980018006558,13802.046825396827,3.0,7.0,26.0,2.0,32.0,2.0,0
34,368591,32225,562.90128155,4.236630036630047,0.37362637362637363,12.176470588235293,235.90730837789658,308.38235294117646,50572.72816399287,-2.5,50572.72816399287,36.939496549319635,50572.72816399287,5.0,8.0,21.0,11.0,9.0,14.0,0
52,420831,41349,672.2884102375001,1.9587301587301655,0.5714285714285714,9.576923076923077,64.87631975867272,344.46153846153845,35858.723981900446,3.326923076923077,35858.723981900446,32.2765419125228,35858.723981900446,3.0,15.0,34.0,8.0,41.0,3.0,0
66,367781,59629,779.0956843750002,13.245909645909576,0.7252747252747253,9.863636363636363,367.6272727272726,195.21212121212122,13799.831235431231,2.0303030303030303,13799.831235431231,19.38321426654708,13799.831235431231,4.0,3.0,59.0,31.0,32.0,3.0,0
27,249233,21738,368.7211588583333,1.3221001221001207,0.2967032967032967,15.925925925925926,181.37891737891735,631.8888888888889,137363.64102564103,2.0,137363.64102564103,36.60071671935624,137363.64102564103,2.0,8.0,17.0,10.0,17.0,0.0,0
54,468815,54237,845.7007585833335,1.8217338217338257,0.5934065934065934,7.166666666666667,29.462264150943398,291.0740740740741,41259.84346610761,-5.074074074074074,41259.84346610761,28.109780443736806,41259.84346610761,6.0,10.0,38.0,30.0,24.0,0.0,0
53,392171,46802,709.2360719666666,3.912576312576298,0.5824175824175825,11.943396226415095,208.6313497822932,284.2830188679245,23355.860667634246,1.8679245283018868,23355.860667634246,29.072422580596307,23355.860667634246,5.0,10.0,38.0,14.0,33.0,6.0,0
41,227463,33305,550.0384396791666,3.4503052503052616,0.45054945054945056,9.512195121951219,89.95609756097558,207.53658536585365,15412.754878048785,2.268292682926829,15412.754878048785,22.12430374241093,15412.754878048785,3.0,2.0,36.0,23.0,17.0,1.0,0
43,289313,34350,505.22469577499993,2.452014652014656,0.4725274725274725,11.418604651162791,227.43964562569215,272.2093023255814,25327.836101882607,19.74418604651163,25327.836101882607,27.324880953163106,25327.836101882607,2.0,8.0,33.0,9.0,31.0,3.0,0
58,770307,68044,1146.5180440000004,2.9225885225885246,0.6373626373626373,12.741379310344827,224.7565033272837,370.58620689655174,50936.70296430729,0.3793103448275862,50936.70296430729,34.384672440185426,50936.70296430729,18.0,6.0,34.0,2.0,56.0,0.0,0
70,914530,69583,1244.9371527458336,3.3350427350427467,0.7692307692307693,12.257142857142858,1719.1792960662526,459.34285714285716,51641.04016563148,6.357142857142857,51641.04016563148,39.97661857582331,51641.04016563148,14.0,19.0,37.0,39.0,22.0,9.0,0
191,1011118,159688,2373.6528712708346,14.49010989010989,2.098901098901099,15.37696335078534,5054.688729677598,177.86910994764398,20569.451198677314,16.75392670157068,20569.451198677314,19.729184537715916,20569.451198677314,10.0,10.0,171.0,168.0,2.0,21.0,0
39,211667,31668,447.5385304083334,1.6920634920634847,0.42857142857142855,9.794871794871796,687.2726045883943,290.61538461538464,15577.137651821859,4.0,15577.137651821859,20.92514479127736,15577.137651821859,2.0,3.0,34.0,3.0,36.0,0.0,0
54,307318,49452,670.2907960166667,4.6884004884004815,0.5934065934065934,8.87037037037037,160.30363382250172,194.5,13840.443396226417,1.9259259259259258,13840.443396226417,21.141072846858286,13840.443396226417,2.0,10.0,42.0,19.0,34.0,1.0,0
34,229707,31676,429.2532732625,0.9699633699633694,0.37362637362637363,6.411764705882353,39.94652406417114,208.47058823529412,15592.135472370763,7.5,15592.135472370763,22.49132265170438,15592.135472370763,2.0,8.0,24.0,13.0,21.0,0.0,0
35,302085,36257,611.8922526041665,2.705982905982903,0.38461538461538464,11.8,742.6941176470588,210.22857142857143,25099.828571428574,2.857142857142857,25099.828571428574,28.16329563412542,25099.828571428574,3.0,11.0,21.0,21.0,9.0,5.0,0
28,135033,19484,317.44205100416656,1.3042735042735063,0.3076923076923077,9.821428571428571,88.52248677248679,267.0,39837.555555555555,3.892857142857143,39837.555555555555,23.863829415723377,39837.555555555555,0.0,5.0,23.0,2.0,17.0,9.0,0
53,306877,28503,571.4608019374999,3.3347985347985154,0.5824175824175825,10.377358490566039,110.58563134978229,331.0377358490566,23686.421625544266,1.6981132075471699,23686.421625544266,30.50325299906328,23686.421625544266,4.0,7.0,42.0,21.0,5.0,27.0,0
31,345161,32139,503.54223582916666,1.2048840048840048,0.34065934065934067,8.129032258064516,63.31612903225805,288.0,33529.666666666664,1.5806451612903225,33529.666666666664,30.887644227650792,33529.666666666664,6.0,5.0,20.0,5.0,20.0,6.0,0
31,250953,33731,431.17328350833327,1.0048840048840049,0.34065934065934067,16.129032258064516,2563.2494623655916,377.0,31171.000000000004,2.5161290322580645,31171.000000000004,26.067607709547996,31171.000000000004,1.0,10.0,20.0,30.0,1.0,0.0,0
27,229956,27701,381.75503725,0.8332112332112307,0.2967032967032967,15.037037037037036,608.1908831908831,326.962962962963,60364.575498575476,2.4444444444444446,60364.575498575476,27.016500448828015,60364.575498575476,3.0,6.0,18.0,8.0,18.0,1.0,0
29,125295,23158,346.28930527500006,1.4639804639804623,0.31868131868131866,10.379310344827585,203.45812807881774,208.68965517241378,9443.650246305418,2.0344827586206895,9443.650246305418,19.537275310112353,9443.650246305418,0.0,2.0,27.0,18.0,11.0,0.0,0
53,447444,38363,731.5711049000001,2.2236874236874247,0.5824175824175825,24.71698113207547,5521.822206095792,324.54716981132077,58591.560232220596,0.6792452830188679,58591.560232220596,34.11774131941068,58591.560232220596,5.0,7.0,41.0,13.0,22.0,18.0,0
54,371422,45616,717.373669875,3.3772893772893817,0.5934065934065934,11.814814814814815,247.32354996505933,319.537037037037,50403.83822501747,4.333333333333333,50403.83822501747,27.029608106338635,50403.83822501747,3.0,11.0,40.0,12.0,23.0,19.0,0
43,312233,40389,674.8588885999997,3.1631257631257674,0.4725274725274725,11.55813953488372,556.2524916943523,321.09302325581393,78927.56256921374,3.558139534883721,78927.56256921374,24.96895465448174,78927.56256921374,3.0,8.0,32.0,22.0,20.0,1.0,0
19,94657,14270,210.42930782500002,0.38925518925518915,0.2087912087912088,8.789473684210526,55.84210526315789,259.2105263157895,15935.508771929824,9.736842105263158,15935.508771929824,21.5987279042223,15935.508771929824,1.0,1.0,17.0,17.0,1.0,1.0,0
186,1015214,169249,2576.8111889750003,15.820268620268616,2.043956043956044,11.327956989247312,1932.3080790467889,216.61827956989248,30547.02647486195,16.49462365591398,30547.02647486195,20.2583435483455,30547.02647486195,9.0,14.0,163.0,110.0,55.0,21.0,0
48,305433,39120,598.1423774416666,4.452014652014656,0.5274725274725275,11.708333333333334,135.6152482269503,245.08333333333334,24603.482269503547,2.4583333333333335,24603.482269503547,25.351455162728058,24603.482269503547,4.0,5.0,39.0,22.0,22.0,4.0,0
93,618030,93975,1380.6229607916669,5.421733821733803,1.021978021978022,8.526881720430108,141.29546517064045,278.26881720430106,33085.69869097709,-1.3010752688172043,33085.69869097709,21.678030425471242,33085.69869097709,10.0,14.0,69.0,26.0,63.0,4.0,0
46,293753,32977,535.8507066875,4.097191697191689,0.5054945054945055,10.891304347826088,214.23236714975843,339.7391304347826,62886.0193236715,-20.956521739130434,62886.0193236715,27.55832612055128,62886.0193236715,5.0,6.0,35.0,24.0,18.0,4.0,0
39,312881,27601,546.3603069874999,3.0031746031746134,0.42857142857142855,7.435897435897436,85.41025641025642,186.30769230769232,5908.955465587045,1.8974358974358974,5908.955465587045,30.31893111567762,5908.955465587045,7.0,2.0,30.0,7.0,15.0,17.0,0
27,112877,20576,272.90063978750004,0.8776556776556758,0.2967032967032967,19.555555555555557,2250.871794871794,226.62962962962962,14522.549857549857,3.4074074074074074,14522.549857549857,18.855124632254153,14522.549857549857,0.0,3.0,24.0,19.0,8.0,0.0,0
48,337514,40846,651.6108135625001,3.518681318681322,0.5274725274725275,10.5,134.68085106382978,279.5208333333333,30420.978280141844,2.8333333333333335,30420.978280141844,26.546450821349044,30420.978280141844,4.0,9.0,35.0,35.0,13.0,0.0,0
54,824836,56602,1054.5088188749999,1.7106227106227128,0.5934065934065934,21.462962962962962,847.3853948287908,545.1666666666666,140300.74528301886,-3.9444444444444446,140300.74528301886,43.58322231738416,140300.74528301886,12.0,16.0,26.0,13.0,1.0,40.0,0
48,863712,74794,1242.8517810666667,1.1186813186813183,0.5274725274725275,13.854166666666666,181.7867907801419,413.8958333333333,33707.96764184398,-0.4166666666666667,33707.96764184398,37.5214343564896,33707.96764184398,23.0,7.0,18.0,22.0,24.0,2.0,0
22,116783,16869,237.31753907499998,1.9186813186813143,0.24175824175824176,24.045454545454547,2132.140692640693,248.77272727272728,15981.04112554112,2.8181818181818183,15981.04112554112,21.99534325514463,15981.04112554112,1.0,3.0,18.0,2.0,16.0,4.0,0
50,236628,37989,573.6492693791666,6.783638583638588,0.5494505494505495,15.3,1170.7448979591836,348.4,46727.795918367345,1.84,46727.795918367345,21.160383592302082,46727.795918367345,2.0,2.0,46.0,18.0,32.0,0.0,0
43,367961,41533,640.7882166541666,2.452014652014661,0.4725274725274725,6.162790697674419,47.23477297895902,241.53488372093022,49432.254706533786,2.3488372093023258,49432.254706533786,23.72720815079166,49432.254706533786,4.0,7.0,32.0,25.0,14.0,4.0,0
27,153660,16864,323.63047313333334,1.0332112332112322,0.2967032967032967,7.0,34.53846153846154,149.92592592592592,10554.071225071226,3.5185185185185186,10554.071225071226,28.41748880857506,10554.071225071226,2.0,2.0,23.0,4.0,0.0,23.0,0
60,560557,51443,1065.8736733375,2.1826617826617802,0.6593406593406593,30.383333333333333,12219.49463276836,439.3833333333333,93909.90141242935,6.15,93909.90141242935,35.8262484637204,93909.90141242935,5.0,13.0,42.0,22.0,9.0,29.0,0
34,302697,22699,456.4930116208333,1.6144078144078087,0.37362637362637363,12.176470588235293,237.42245989304814,340.1470588235294,40863.826203208555,1.8235294117647058,40863.826203208555,37.58058776026136,40863.826203208555,5.0,4.0,25.0,11.0,5.0,18.0,0
58,362441,42500,713.3885478750001,10.855921855921832,0.6373626373626373,5.275862068965517,136.9751966122202,245.06896551724137,26463.363581367215,-2.5,26463.363581367215,28.320251301429344,26463.363581367215,2.0,13.0,43.0,31.0,2.0,25.0,0
44,386321,39488,642.1732009,0.652503052503053,0.4835164835164835,12.568181818181818,416.0184989429175,380.02272727272725,25902.580866807617,2.090909090909091,25902.580866807617,29.438359463454866,25902.580866807617,4.0,8.0,32.0,25.0,16.0,3.0,0
37,240180,21861,398.76904135000007,4.79951159951158,0.4065934065934066,7.594594594594595,60.52552552552551,194.8918918918919,20679.37687687688,2.2432432432432434,20679.37687687688,32.66740103583755,20679.37687687688,2.0,9.0,26.0,8.0,9.0,20.0,0
33,214406,33833,486.3043783208334,1.5670329670329721,0.3626373626373626,8.272727272727273,120.76704545454548,215.75757575757575,13110.564393939396,1.9696969696969697,13110.564393939396,21.611705575094938,13110.564393939396,2.0,6.0,25.0,1.0,32.0,0.0,0
53,377901,40804,677.4195241666667,3.112576312576305,0.5824175824175825,12.150943396226415,580.4767779390421,410.33962264150944,92745.26705370104,-30.07547169811321,92745.26705370104,29.515005742207226,92745.26705370104,4.0,9.0,40.0,30.0,14.0,9.0,0
44,346743,39012,595.1642644499999,1.874725274725274,0.4835164835164835,9.272727272727273,417.8308668076111,302.75,22383.26162790697,22.204545454545453,22383.26162790697,30.086990651116693,22383.26162790697,5.0,11.0,28.0,32.0,11.0,1.0,0
44,275167,36420,600.0368177125,4.71916971916971,0.4835164835164835,8.522727272727273,63.743657505285384,188.72727272727272,16767.179704016915,3.1136363636363638,16767.179704016915,22.364117163894008,16767.179704016915,1.0,8.0,35.0,35.0,3.0,6.0,0
44,524115,41599,803.8237929708333,1.9858363858363917,0.4835164835164835,10.295454545454545,77.51532769556026,374.22727272727275,39788.0401691332,2.022727272727273,39788.0401691332,37.91375656291242,39788.0401691332,7.0,13.0,24.0,12.0,24.0,8.0,0
38,276392,40639,525.7381273958334,3.0014652014651926,0.4175824175824176,12.5,427.55405405405406,246.3421052631579,19561.47439544808,1.736842105263158,19561.47439544808,22.642526593851596,19561.47439544808,1.0,13.0,24.0,7.0,31.0,0.0,0
53,344757,37351,694.3946021999999,3.80146520146518,0.5824175824175825,7.622641509433962,25.73947750362845,187.9056603773585,16232.08708272859,2.3962264150943398,16232.08708272859,28.974880217790794,16232.08708272859,1.0,10.0,42.0,39.0,0.0,14.0,0
30,106853,22210,300.7039768458333,1.7123321123321114,0.32967032967032966,10.966666666666667,52.30919540229884,202.03333333333333,16187.274712643679,4.233333333333333,16187.274712643679,17.753872983288463,16187.274712643679,0.0,1.0,29.0,9.0,21.0,0.0,0
56,589779,47532,904.8816171083333,2.7726495726495672,0.6153846153846154,11.821428571428571,82.51298701298698,399.01785714285717,93016.12694805191,2.3214285714285716,93016.12694805191,37.04957842777092,93016.12694805191,11.0,7.0,38.0,9.0,12.0,35.0,0
35,233373,37582,524.9258737749999,0.8615384615384621,0.38461538461538464,6.0285714285714285,43.73445378151261,236.42857142857142,35655.016806722684,3.5714285714285716,35655.016806722684,20.89152760818826,35655.016806722684,2.0,5.0,28.0,28.0,7.0,0.0,0
23,224734,23170,377.38832173749995,0.7242979242979244,0.25274725274725274,8.608695652173912,67.06719367588934,372.30434782608694,71288.40316205533,-14.391304347826088,71288.40316205533,29.931630826079935,71288.40316205533,3.0,4.0,16.0,11.0,12.0,0.0,0
44,247599,31801,506.00874664166673,3.519169719169713,0.4835164835164835,10.772727272727273,179.57505285412265,232.0,12197.488372093021,1.7954545454545454,12197.488372093021,25.38110125611345,12197.488372093021,2.0,4.0,38.0,10.0,21.0,13.0,0
34,180833,29135,419.57760409166673,1.9921855921855838,0.37362637362637363,5.764705882352941,28.609625668449194,186.47058823529412,21945.893048128335,2.2941176470588234,21945.893048128335,21.419706874488753,21945.893048128335,1.0,5.0,28.0,29.0,5.0,0.0,0
32,115200,21041,285.2390869624999,2.7860805860805806,0.3516483516483517,7.0625,54.70564516129032,166.875,9202.693548387097,2.53125,9202.693548387097,19.633301881279703,9202.693548387097,0.0,1.0,31.0,21.0,7.0,4.0,0
45,339014,35291,541.9570862458335,1.74163614163614,0.4945054945054945,15.911111111111111,2493.355555555556,242.6888888888889,11063.901010101012,2.2444444444444445,11063.901010101012,31.762318758889553,11063.901010101012,3.0,11.0,31.0,14.0,16.0,15.0,0
37,298534,34705,545.8027415875,1.88840048840049,0.4065934065934066,6.675675675675675,24.447447447447434,196.3783783783784,12147.24174174174,12.756756756756756,12147.24174174174,26.62644207179838,12147.24174174174,4.0,4.0,29.0,24.0,7.0,6.0,0
39,427581,30692,617.4489364041665,1.9365079365079352,0.42857142857142855,40.41025641025641,23742.669365722,412.3333333333333,44927.80701754387,4.666666666666667,44927.80701754387,41.874848284649566,44927.80701754387,4.0,15.0,20.0,26.0,0.0,13.0,0
30,160844,23292,404.6272126208334,1.5789987789987783,0.32967032967032966,9.633333333333333,142.17126436781606,207.4,22578.179310344825,3.7,22578.179310344825,21.830276825513053,22578.179310344825,1.0,4.0,25.0,17.0,1.0,12.0,0
188,1100590,155895,2369.0888689249996,12.862271062271049,2.065934065934066,10.925531914893616,389.8553874160883,213.78191489361703,32191.7864091478,2.5531914893617023,32191.7864091478,23.170650503099523,32191.7864091478,5.0,33.0,150.0,71.0,57.0,60.0,0
107,541347,85051,1302.918594304166,5.013186813186819,1.1758241758241759,10.065420560747663,123.13718920825256,224.9626168224299,15640.640098748021,2.3551401869158877,15640.640098748021,20.249571862381277,15640.640098748021,3.0,11.0,93.0,1.0,106.0,0.0,0
231,1106231,199929,2736.6820357291654,28.673504273504225,2.5384615384615383,7.9393939393939394,91.3876152832675,205.982683982684,36163.57361189535,2.6406926406926408,36163.57361189535,18.77041075031119,36163.57361189535,8.0,15.0,208.0,96.0,118.0,17.0,0
